"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
4.983749138E0,-7.500000298E-2,1.083750057E1,-3.581250000E1,3.741646963E1
5.003752273E0,-1.875000075E-2,1.132500076E1,-3.562500000E1,3.738176854E1
5.023750865E0,1.875000075E-2,1.093125057E1,-3.571875000E1,3.735400504E1
5.043745506E0,1.125000045E-1,1.085625076E1,-3.519375229E1,3.683030053E1
5.063748715E0,1.312500089E-1,1.095000076E1,-3.541875076E1,3.707300431E1
5.083747514E0,1.500000060E-1,1.119375038E1,-3.530625153E1,3.703854674E1
5.103753910E0,-0.000000000E0,1.070625019E1,-3.592500305E1,3.748639270E1
5.123754686E0,1.312500089E-1,1.104375076E1,-3.562500000E1,3.729775171E1
5.143750939E0,1.875000075E-2,1.093125057E1,-3.562500000E1,3.726436925E1
5.163753778E0,9.375000000E-2,1.068750000E1,-3.519375229E1,3.678085977E1
5.183752410E0,1.125000045E-1,1.087500000E1,-3.583125305E1,3.744538659E1
5.203747235E0,-1.500000060E-1,1.106250000E1,-3.551250076E1,3.719595565E1
5.223750408E0,1.125000045E-1,1.085625076E1,-3.510000229E1,3.674072669E1
5.243750118E0,5.625000224E-2,1.110000038E1,-3.519375229E1,3.690275562E1
5.263745728E0,-3.750000149E-2,1.115625000E1,-3.541875076E1,3.713423253E1
5.283749684E0,-5.625000224E-2,1.110000038E1,-3.583125305E1,3.751122322E1
5.303748770E0,2.250000089E-1,1.095000076E1,-3.530625153E1,3.696599165E1
5.323755210E0,2.437500060E-1,1.121250057E1,-3.585000229E1,3.756330985E1
5.343756278E0,1.312500089E-1,1.104375076E1,-3.571875000E1,3.738730746E1
5.363752772E0,-7.500000298E-2,1.083750057E1,-3.560625076E1,3.721910984E1
5.383757297E0,2.625000179E-1,1.130625057E1,-3.585000229E1,3.759152660E1
5.403756658E0,-3.750000149E-2,1.125000000E1,-3.530625153E1,3.705530061E1
5.423751808E0,1.500000060E-1,1.119375038E1,-3.562500000E1,3.734251160E1
5.443755133E0,-3.750000149E-2,1.115625000E1,-3.519375229E1,3.691969015E1
5.463753657E0,1.312500089E-1,1.095000076E1,-3.551250076E1,3.716258137E1
5.483748630E0,1.312500089E-1,1.102500057E1,-3.519375229E1,3.688045640E1
5.503751783E0,1.500000060E-1,1.110000038E1,-3.530625153E1,3.701032160E1
5.523750263E0,2.062500119E-1,1.089375019E1,-3.571875000E1,3.734361303E1
5.543756438E0,1.875000075E-2,1.085625076E1,-3.551250076E1,3.713483866E1
5.563757231E0,3.750000149E-2,1.100625038E1,-3.540000153E1,3.707153978E1
5.583753514E0,3.750000149E-2,1.102500057E1,-3.562500000E1,3.729199202E1
5.603757823E0,1.312500089E-1,1.104375076E1,-3.571875000E1,3.738730746E1
5.623757012E0,4.312500060E-1,1.115625000E1,-3.541875076E1,3.713671763E1
5.643752313E0,2.062500119E-1,1.089375019E1,-3.571875000E1,3.734361303E1
5.663754113E0,1.312500089E-1,1.095000076E1,-3.583125305E1,3.746729826E1
5.683752294E0,2.437500060E-1,1.121250057E1,-3.541875076E1,3.715195135E1
5.703747027E0,-1.687500030E-1,1.089375019E1,-3.519375229E1,3.684158615E1
5.723749870E0,-7.500000298E-2,1.085625076E1,-3.603750229E1,3.763728705E1
5.743748610E0,2.062500119E-1,1.080000019E1,-3.571875000E1,3.731637234E1
5.763744676E0,1.312500089E-1,1.102500057E1,-3.530625153E1,3.698782585E1
5.783748664E0,-3.750000149E-2,1.115625000E1,-3.541875076E1,3.713423253E1
5.803747824E0,2.250000089E-1,1.096875000E1,-3.551250076E1,3.716855946E1
5.823754518E0,-1.875000075E-2,1.132500076E1,-3.541875076E1,3.718526455E1
5.843755724E0,9.375000000E-2,1.061250019E1,-3.519375229E1,3.675913695E1
5.863752494E0,2.250000089E-1,1.104375076E1,-3.551250076E1,3.719076184E1
5.883757018E0,4.125000238E-1,1.100625038E1,-3.562500000E1,3.728871584E1
5.903756264E0,2.437500060E-1,1.111875057E1,-3.541875076E1,3.712376508E1
5.923751555E0,1.875000075E-2,1.093125057E1,-3.551250076E1,3.715683384E1
5.943754968E0,-5.625000224E-2,1.100625038E1,-3.562500000E1,3.728647659E1
5.963753825E0,-7.500000298E-2,1.083750057E1,-3.581250000E1,3.741646963E1
5.983748654E0,1.125000045E-1,1.085625076E1,-3.540000153E1,3.702743503E1
6.003751862E0,2.437500060E-1,1.111875057E1,-3.521250153E1,3.692704012E1
6.023750498E0,1.312500089E-1,1.095000076E1,-3.519375229E1,3.685810553E1
6.043745391E0,1.500000060E-1,1.111875057E1,-3.551250076E1,3.721272396E1
6.063748774E0,-5.625000224E-2,1.100625038E1,-3.562500000E1,3.728647659E1
6.083747484E0,2.250000089E-1,1.104375076E1,-3.541875076E1,3.710125283E1
6.103753662E0,3.750000149E-2,1.102500057E1,-3.551250076E1,3.718453649E1
6.123754539E0,2.250000089E-1,1.096875000E1,-3.551250076E1,3.716855946E1
6.143751147E0,-1.312500089E-1,1.123125076E1,-3.551250076E1,3.724642172E1
6.163755466E0,1.500000060E-1,1.111875057E1,-3.583125305E1,3.751703359E1
6.183753006E0,1.312500089E-1,1.095000076E1,-3.530625153E1,3.696553990E1
6.203759000E0,1.500000060E-1,1.119375038E1,-3.541875076E1,3.714579994E1
6.223759378E0,0.000000000E0,1.076250076E1,-3.508125305E1,3.669503697E1
6.243755637E0,9.375000000E-2,1.078125000E1,-3.551250076E1,3.711309541E1
6.263748410E0,1.312500089E-1,1.102500057E1,-3.530625153E1,3.698782585E1
6.283751113E0,7.500000298E-2,1.125000000E1,-3.530625153E1,3.705535753E1
6.303749311E0,1.125000045E-1,1.087500000E1,-3.562500000E1,3.724807252E1
6.323743832E0,2.437500060E-1,1.111875057E1,-3.541875076E1,3.712376508E1
6.343747102E0,3.750000149E-2,1.100625038E1,-3.540000153E1,3.707153978E1
6.363745773E0,1.125000045E-1,1.087500000E1,-3.562500000E1,3.724807252E1
6.383752020E0,1.500000060E-1,1.110000038E1,-3.530625153E1,3.701032160E1
6.403752841E0,1.312500089E-1,1.104375076E1,-3.571875000E1,3.738730746E1
6.423749411E0,-1.687500030E-1,1.091250038E1,-3.581250000E1,3.743856698E1
6.443753906E0,0.000000000E0,1.076250076E1,-3.519375229E1,3.680260348E1
6.463753325E0,7.500000298E-2,1.134375000E1,-3.521250153E1,3.699468276E1
6.483748579E0,2.062500119E-1,1.087500000E1,-3.541875076E1,3.705126273E1
6.503752079E0,2.250000089E-1,1.104375076E1,-3.562500000E1,3.729819943E1
6.523750686E0,4.312500060E-1,1.108125019E1,-3.573750305E1,3.741856767E1
6.543745934E0,1.500000060E-1,1.119375038E1,-3.573750305E1,3.744985543E1
6.563749221E0,3.750000149E-2,1.100625038E1,-3.530625153E1,3.698202740E1
6.583747935E0,3.750000149E-2,1.110000038E1,-3.583125305E1,3.751119979E1
6.603754233E0,-3.750000149E-2,1.115625000E1,-3.530625153E1,3.702694582E1
6.623755137E0,-7.500000298E-2,1.093125057E1,-3.560625076E1,3.724651604E1
6.643751498E0,2.062500119E-1,1.080000019E1,-3.571875000E1,3.731637234E1
6.663755721E0,1.875000075E-2,1.093125057E1,-3.551250076E1,3.715683384E1
6.683754993E0,5.625000224E-2,1.126875019E1,-3.551250076E1,3.725755769E1
6.703748473E0,-7.500000298E-2,1.091250038E1,-3.540000153E1,3.704387126E1
6.723751212E0,1.125000045E-1,1.087500000E1,-3.551250076E1,3.714048992E1
6.743749391E0,3.750000149E-2,1.110000038E1,-3.583125305E1,3.751119979E1
6.763755378E0,-7.500000298E-2,1.093125057E1,-3.560625076E1,3.724651604E1
6.783755484E0,2.437500060E-1,1.121250057E1,-3.562500000E1,3.734863061E1
6.803752847E0,-5.625000224E-2,1.108125019E1,-3.551250076E1,3.720127659E1
6.823746765E0,5.625000224E-2,1.119375038E1,-3.562500000E1,3.734225270E1
6.843749276E0,1.125000045E-1,1.087500000E1,-3.551250076E1,3.714048992E1
6.863747179E0,1.500000060E-1,1.119375038E1,-3.530625153E1,3.703854674E1
6.883752987E0,1.312500089E-1,1.102500057E1,-3.551250076E1,3.718474922E1
6.903753468E0,1.312500089E-1,1.102500057E1,-3.510000229E1,3.679100467E1
6.923749573E0,3.750000149E-2,1.110000038E1,-3.562500000E1,3.731423374E1
6.943753859E0,-5.625000224E-2,1.108125019E1,-3.562500000E1,3.730868391E1
6.963753266E0,3.187500238E-1,1.108125019E1,-3.594375229E1,3.761447907E1
6.983748280E0,-7.500000298E-2,1.091250038E1,-3.540000153E1,3.704387126E1
7.003751869E0,1.312500089E-1,1.095000076E1,-3.541875076E1,3.707300431E1
7.023750660E0,1.125000045E-1,1.087500000E1,-3.562500000E1,3.724807252E1
7.043745548E0,1.875000075E-2,1.093125057E1,-3.571875000E1,3.735400504E1
7.063748886E0,3.750000149E-2,1.110000038E1,-3.551250076E1,3.720684245E1
7.083747557E0,-3.750000149E-2,1.115625000E1,-3.498750305E1,3.672313562E1
7.103753940E0,-7.500000298E-2,1.093125057E1,-3.583125305E1,3.746166787E1
7.123754894E0,9.375000000E-2,1.061250019E1,-3.530625153E1,3.686685973E1
7.143751193E0,-3.750000149E-2,1.125000000E1,-3.571875000E1,3.744853813E1
7.163755612E0,-5.625000224E-2,1.098750019E1,-3.530625153E1,3.697647524E1
7.183754800E0,3.750000149E-2,1.110000038E1,-3.551250076E1,3.720684245E1
7.203750084E0,0.000000000E0,1.078125000E1,-3.583125305E1,3.741809785E1
7.223752028E0,-3.750000149E-2,1.117500019E1,-3.562500000E1,3.733661287E1
7.243749889E0,-5.625000224E-2,1.108125019E1,-3.562500000E1,3.730868391E1
7.263755513E0,-7.500000298E-2,1.083750057E1,-3.551250076E1,3.712943245E1
7.283755942E0,1.312500089E-1,1.095000076E1,-3.541875076E1,3.707300431E1
7.303751832E0,2.250000089E-1,1.096875000E1,-3.541875076E1,3.707899685E1
7.323757166E0,-1.875000000E-1,1.074375057E1,-3.581250000E1,3.738981798E1
7.343757084E0,2.250000089E-1,1.095000076E1,-3.498750305E1,3.666167633E1
7.363753072E0,-7.500000298E-2,1.083750057E1,-3.528750229E1,3.691429075E1
7.383756933E0,1.875000075E-2,1.093125057E1,-3.530625153E1,3.695976173E1
7.403755948E0,1.500000060E-1,1.111875057E1,-3.541875076E1,3.712326790E1
7.423751130E0,5.625000224E-2,1.108125019E1,-3.510000229E1,3.680770885E1
7.443754675E0,0.000000000E0,1.076250076E1,-3.551250076E1,3.710753472E1
7.463753334E0,-5.625000224E-2,1.098750019E1,-3.530625153E1,3.697647524E1
7.483748214E0,4.125000238E-1,1.091250038E1,-3.530625153E1,3.695651793E1
7.503751329E0,5.625000224E-2,1.117500019E1,-3.551250076E1,3.722930974E1
7.523749909E0,-7.500000298E-2,1.083750057E1,-3.528750229E1,3.691429075E1
7.543744764E0,2.250000089E-1,1.096875000E1,-3.573750305E1,3.738359568E1
7.563748324E0,2.250000089E-1,1.096875000E1,-3.573750305E1,3.738359568E1
7.583747269E0,1.875000075E-2,1.093125057E1,-3.540000153E1,3.704932791E1
7.603753705E0,5.625000224E-2,1.110000038E1,-3.530625153E1,3.701006038E1
7.623754597E0,3.562500179E-1,1.130625057E1,-3.532500076E1,3.709196537E1
7.643751212E0,1.312500089E-1,1.102500057E1,-3.541875076E1,3.709522570E1
7.663755398E0,2.062500119E-1,1.080000019E1,-3.530625153E1,3.692172721E1
7.683754747E0,2.250000089E-1,1.104375076E1,-3.562500000E1,3.729819943E1
7.703750065E0,3.000000119E-1,1.089375019E1,-3.562500000E1,3.725458922E1
7.723753702E0,2.437500060E-1,1.121250057E1,-3.562500000E1,3.734863061E1
7.743751035E0,5.625000224E-2,1.117500019E1,-3.551250076E1,3.722930974E1
7.763756531E0,3.187500238E-1,1.106250000E1,-3.562500000E1,3.730443851E1
7.783756616E0,1.312500089E-1,1.102500057E1,-3.541875076E1,3.709522570E1
7.803752707E0,4.312500060E-1,1.115625000E1,-3.541875076E1,3.713671763E1
7.823757781E0,3.750000149E-2,1.111875057E1,-3.594375229E1,3.762421227E1
7.843757611E0,4.500000179E-1,1.123125076E1,-3.541875076E1,3.715953982E1
7.863753404E0,3.375000060E-1,1.113750076E1,-3.532500076E1,3.704070070E1
7.883756978E0,3.750000149E-2,1.102500057E1,-3.583125305E1,3.748907493E1
7.903755817E0,1.875000075E-2,1.093125057E1,-3.519375229E1,3.685231052E1
7.923750877E0,1.500000060E-1,1.119375038E1,-3.530625153E1,3.703854674E1
7.943754258E0,-1.687500030E-1,1.081875038E1,-3.519375229E1,3.681947904E1
7.963753000E0,4.312500060E-1,1.115625000E1,-3.564375305E1,3.735137243E1
7.983748048E0,2.250000089E-1,1.104375076E1,-3.562500000E1,3.729819943E1
8.003751428E0,1.500000060E-1,1.119375038E1,-3.530625153E1,3.703854674E1
8.023749973E0,-5.625000224E-2,1.110000038E1,-3.583125305E1,3.751122322E1
8.043744944E0,-5.625000224E-2,1.100625038E1,-3.562500000E1,3.728647659E1
8.063748412E0,2.250000089E-1,1.096875000E1,-3.562500000E1,3.727606104E1
8.083747194E0,1.875000075E-2,1.085625076E1,-3.583125305E1,3.743978135E1
8.103753516E0,5.062500238E-1,1.093125057E1,-3.573750305E1,3.737536157E1
8.123754449E0,3.750000000E-1,1.140000057E1,-3.553125000E1,3.731715912E1
8.143750734E0,-5.625000224E-2,1.098750019E1,-3.530625153E1,3.697647524E1
8.163755030E0,1.875000000E-1,1.065000057E1,-3.603750229E1,3.757870726E1
8.183754460E0,1.125000045E-1,1.087500000E1,-3.571875000E1,3.733774743E1
8.203749694E0,-3.750000000E-1,1.072500038E1,-3.581250000E1,3.738584511E1
8.223753474E0,3.750000149E-2,1.102500057E1,-3.551250076E1,3.718453649E1
8.243751343E0,2.250000089E-1,1.096875000E1,-3.551250076E1,3.716855946E1
8.263756486E0,1.500000060E-1,1.119375038E1,-3.562500000E1,3.734251160E1
8.283756474E0,1.875000000E-1,1.070625019E1,-3.540000153E1,3.698403787E1
8.303752404E0,3.187500238E-1,1.106250000E1,-3.530625153E1,3.700016087E1
8.323756553E0,1.312500089E-1,1.095000076E1,-3.541875076E1,3.707300431E1
8.343756664E0,-7.500000298E-2,1.091250038E1,-3.519375229E1,3.684682469E1
8.363752618E0,1.875000075E-2,1.095000076E1,-3.583125305E1,3.746707306E1
8.383756695E0,1.312500089E-1,1.102500057E1,-3.541875076E1,3.709522570E1
8.403755776E0,1.312500089E-1,1.102500057E1,-3.551250076E1,3.718474922E1
8.423750927E0,2.250000089E-1,1.104375076E1,-3.573750305E1,3.740567043E1
8.443754541E0,2.250000089E-1,1.096875000E1,-3.562500000E1,3.727606104E1
8.463753116E0,1.875000075E-2,1.085625076E1,-3.571875000E1,3.733212603E1
8.483748157E0,1.312500089E-1,1.095000076E1,-3.541875076E1,3.707300431E1
8.503751441E0,-1.687500030E-1,1.091250038E1,-3.560625076E1,3.724132429E1
8.523750157E0,3.750000149E-2,1.102500057E1,-3.583125305E1,3.748907493E1
8.543745141E0,2.437500060E-1,1.113750076E1,-3.562500000E1,3.732618333E1
8.563748488E0,-7.500000298E-2,1.093125057E1,-3.560625076E1,3.724651604E1
8.583747175E0,-7.500000298E-2,1.083750057E1,-3.551250076E1,3.712943245E1
8.603753558E0,1.500000060E-1,1.110000038E1,-3.530625153E1,3.701032160E1
8.623754505E0,1.875000075E-2,1.085625076E1,-3.551250076E1,3.713483866E1
8.643750994E0,5.625000224E-2,1.119375038E1,-3.562500000E1,3.734225270E1
8.663755338E0,3.750000149E-2,1.100625038E1,-3.530625153E1,3.698202740E1
8.683754805E0,1.875000075E-2,1.083750057E1,-3.508125305E1,3.671710890E1
8.703750115E0,-2.625000179E-1,1.089375019E1,-3.571875000E1,3.734396606E1
8.723753691E0,-7.500000298E-2,1.083750057E1,-3.571875000E1,3.732674839E1
8.743752328E0,-1.500000060E-1,1.098750019E1,-3.530625153E1,3.697673670E1
8.763745439E0,1.312500089E-1,1.104375076E1,-3.562500000E1,3.729775171E1
8.783747983E0,1.875000075E-2,1.091250038E1,-3.498750305E1,3.664980745E1
8.803746280E0,2.062500119E-1,1.087500000E1,-3.530625153E1,3.694373507E1
8.823752535E0,1.500000060E-1,1.111875057E1,-3.562500000E1,3.732009833E1
8.843753268E0,4.500000179E-1,1.125000000E1,-3.553125000E1,3.727243924E1
8.863750549E0,1.687500030E-1,1.128750038E1,-3.562500000E1,3.737080099E1
8.883755625E0,3.562500179E-1,1.121250057E1,-3.521250153E1,3.695628968E1
8.903755359E0,2.250000089E-1,1.096875000E1,-3.573750305E1,3.738359568E1
8.923751049E0,1.312500089E-1,1.102500057E1,-3.551250076E1,3.718474922E1
8.943754858E0,-1.500000060E-1,1.108125019E1,-3.560625076E1,3.729104047E1
8.963753855E0,-5.625000224E-2,1.098750019E1,-3.498750305E1,3.667224692E1
8.983748921E0,-7.500000298E-2,1.081875038E1,-3.487500000E1,3.651460817E1
9.003752372E0,-2.625000179E-1,1.096875000E1,-3.560625076E1,3.725838800E1
9.023751077E0,-1.687500030E-1,1.091250038E1,-3.551250076E1,3.715170052E1
9.043746002E0,1.312500089E-1,1.104375076E1,-3.583125305E1,3.749480434E1
9.063749159E0,-1.312500089E-1,1.115625000E1,-3.540000153E1,3.711656300E1
9.083747984E0,1.312500089E-1,1.095000076E1,-3.551250076E1,3.716258137E1
9.103754043E0,-7.500000298E-2,1.091250038E1,-3.540000153E1,3.704387126E1
9.123754718E0,1.312500089E-1,1.104375076E1,-3.583125305E1,3.749480434E1
9.143751025E0,-3.750000149E-2,1.117500019E1,-3.594375229E1,3.764087358E1
9.163755315E0,2.250000089E-1,1.095000076E1,-3.530625153E1,3.696599165E1
9.183754762E0,1.312500089E-1,1.095000076E1,-3.530625153E1,3.696553990E1
9.203750045E0,-5.625000224E-2,1.108125019E1,-3.571875000E1,3.739821348E1
9.223753502E0,1.125000045E-1,1.087500000E1,-3.571875000E1,3.733774743E1
9.243752336E0,1.875000075E-2,1.093125057E1,-3.530625153E1,3.695976173E1
9.263747374E0,3.750000149E-2,1.110000038E1,-3.562500000E1,3.731423374E1
9.283749081E0,1.687500030E-1,1.126875019E1,-3.510000229E1,3.686493413E1
9.303746950E0,3.750000149E-2,1.102500057E1,-3.592500305E1,3.757868928E1
9.323752520E0,2.437500060E-1,1.111875057E1,-3.521250153E1,3.692704012E1
9.343753023E0,1.500000060E-1,1.111875057E1,-3.573750305E1,3.742750644E1
9.363749535E0,1.125000045E-1,1.085625076E1,-3.530625153E1,3.693781577E1
9.383754660E0,1.312500089E-1,1.095000076E1,-3.530625153E1,3.696553990E1
9.403754623E0,3.750000149E-2,1.102500057E1,-3.592500305E1,3.757868928E1
9.423750600E0,-5.625000224E-2,1.100625038E1,-3.551250076E1,3.717900512E1
9.443754461E0,3.750000149E-2,1.100625038E1,-3.498750305E1,3.667784513E1
9.463753469E0,1.875000075E-2,1.085625076E1,-3.571875000E1,3.733212603E1
9.483748681E0,1.125000045E-1,1.078125000E1,-3.540000153E1,3.700551467E1
9.503752086E0,5.625000224E-2,1.119375038E1,-3.562500000E1,3.734225270E1
9.523750850E0,-5.625000224E-2,1.108125019E1,-3.562500000E1,3.730868391E1
9.543745608E0,1.875000075E-2,1.093125057E1,-3.540000153E1,3.704932791E1
9.563748995E0,5.625000224E-2,1.110000038E1,-3.530625153E1,3.701006038E1
9.583747630E0,-5.625000224E-2,1.100625038E1,-3.551250076E1,3.717900512E1
9.603753803E0,2.250000089E-1,1.096875000E1,-3.551250076E1,3.716855946E1
9.623754618E0,1.875000075E-2,1.085625076E1,-3.560625076E1,3.722450303E1
9.643751145E0,9.375000000E-2,1.080000019E1,-3.583125305E1,3.742362206E1
9.663755537E0,7.500000298E-2,1.126875019E1,-3.541875076E1,3.716824265E1
9.683754887E0,-5.625000224E-2,1.110000038E1,-3.583125305E1,3.751122322E1
9.703750212E0,-1.312500089E-1,1.115625000E1,-3.551250076E1,3.722387475E1
9.723753686E0,2.062500119E-1,1.089375019E1,-3.562500000E1,3.725395224E1
9.743752269E0,-9.375000000E-2,1.066875076E1,-3.540000153E1,3.697284328E1
9.763747249E0,-9.375000000E-2,1.076250076E1,-3.551250076E1,3.710765315E1
9.783750671E0,-7.500000298E-2,1.091250038E1,-3.530625153E1,3.695429185E1
9.803748011E0,-1.500000060E-1,1.098750019E1,-3.551250076E1,3.717371882E1
9.823753463E0,-3.750000149E-2,1.125000000E1,-3.551250076E1,3.725186729E1
9.843753753E0,1.500000060E-1,1.111875057E1,-3.573750305E1,3.742750644E1
9.863749744E0,2.437500060E-1,1.111875057E1,-3.541875076E1,3.712376508E1
9.883754845E0,-3.750000149E-2,1.115625000E1,-3.541875076E1,3.713423253E1
9.903754837E0,1.500000060E-1,1.121250057E1,-3.594375229E1,3.765230402E1
9.923750696E0,1.875000075E-2,1.093125057E1,-3.540000153E1,3.704932791E1
9.943754565E0,1.312500089E-1,1.093125057E1,-3.489375305E1,3.656615194E1
9.963753604E0,3.187500238E-1,1.106250000E1,-3.583125305E1,3.750145601E1
9.983748746E0,-5.625000224E-2,1.098750019E1,-3.519375229E1,3.686907274E1
1.000375210E1,1.500000060E-1,1.119375038E1,-3.530625153E1,3.703854674E1
